timestamp,sensor_id,latitude,longitude,location_type,area_name,aqi,pm25,temperature,humidity,wind_speed
2026-01-10 15:02:05.884212,SENSOR_007,19.146993,72.922331,Commercial,Area_7,121.3,82.5,22.4,79.1,8.2
2026-01-10 15:02:05.884212,SENSOR_008,19.072778,72.858246,Traffic Junction,Area_8,160.2,116.1,27.0,86.5,2.6
2026-01-10 15:02:05.884212,SENSOR_009,19.059944,72.809333,Green Park,Area_9,94.4,67.2,23.6,78.6,2.4
2026-01-10 15:02:05.884212,SENSOR_010,19.046545,72.891214,Coastal,Area_10,93.1,65.4,27.2,75.4,4.4
2026-01-10 16:02:05.884212,SENSOR_001,19.049816,72.990143,Traffic Junction,Area_1,139.0,92.0,22.4,87.2,3.3
2026-01-10 16:02:05.884212,SENSOR_002,19.211876,72.91937,Industrial,Area_2,157.1,112.6,26.9,68.4,4.3
2026-01-10 16:02:05.884212,SENSOR_003,18.962398,72.811617,Commercial,Area_3,,,22.8,91.3,4.9
2026-01-10 16:02:05.884212,SENSOR_004,19.140446,72.941615,Coastal,Area_4,84.1,56.6,20.9,70.9,7.8
2026-01-10 16:02:05.884212,SENSOR_005,18.922565,72.9444,Coastal,Area_5,84.9,60.6,26.6,76.7,2.4
2026-01-10 16:02:05.884212,SENSOR_006,18.984936,72.836365,Commercial,Area_6,120.5,79.5,22.3,78.4,2.0
2026-01-10 16:02:05.884212,SENSOR_007,19.146993,72.922331,Commercial,Area_7,105.0,76.6,24.9,76.7,9.3
2026-01-10 16:02:05.884212,SENSOR_008,19.072778,72.858246,Traffic Junction,Area_8,133.2,94.8,29.0,75.8,5.5
2026-01-10 16:02:05.884212,SENSOR_009,19.059944,72.809333,Green Park,Area_9,82.8,54.8,23.7,69.5,4.3
2026-01-10 16:02:05.884212,SENSOR_010,19.046545,72.891214,Coastal,Area_10,79.0,55.1,21.6,83.0,8.0
2026-01-10 17:02:05.884212,SENSOR_001,19.049816,72.990143,Traffic Junction,Area_1,128.0,90.3,27.5,79.5,8.9
2026-01-10 17:02:05.884212,SENSOR_002,19.211876,72.91937,Industrial,Area_2,155.8,107.0,22.8,85.6,3.6
2026-01-10 17:02:05.884212,SENSOR_003,18.962398,72.811617,Commercial,Area_3,113.2,81.9,22.4,76.7,5.1
2026-01-10 17:02:05.884212,SENSOR_004,19.140446,72.941615,Coastal,Area_4,84.8,56.9,21.9,79.4,3.9
2026-01-10 17:02:05.884212,SENSOR_005,18.922565,72.9444,Coastal,Area_5,75.9,57.2,22.4,88.4,6.8
2026-01-10 17:02:05.884212,SENSOR_006,18.984936,72.836365,Commercial,Area_6,,,21.9,87.7,3.3
2026-01-10 17:02:05.884212,SENSOR_007,19.146993,72.922331,Commercial,Area_7,112.8,78.2,22.3,74.9,4.5
2026-01-10 17:02:05.884212,SENSOR_008,19.072778,72.858246,Traffic Junction,Area_8,129.3,86.8,21.0,78.2,6.3
2026-01-10 17:02:05.884212,SENSOR_009,19.059944,72.809333,Green Park,Area_9,69.4,46.5,22.5,75.0,8.9
2026-01-10 17:02:05.884212,SENSOR_010,19.046545,72.891214,Coastal,Area_10,76.7,51.3,25.1,80.6,7.0
2026-01-10 18:02:05.884212,SENSOR_001,19.049816,72.990143,Traffic Junction,Area_1,122.3,82.6,24.3,85.5,5.8
2026-01-10 18:02:05.884212,SENSOR_002,19.211876,72.91937,Industrial,Area_2,156.8,109.2,21.2,83.1,7.3
2026-01-10 18:02:05.884212,SENSOR_003,18.962398,72.811617,Commercial,Area_3,,,23.5,74.3,4.5
2026-01-10 18:02:05.884212,SENSOR_004,19.140446,72.941615,Coastal,Area_4,71.6,46.4,21.7,84.2,9.4
2026-01-10 18:02:05.884212,SENSOR_005,18.922565,72.9444,Coastal,Area_5,68.2,44.9,22.8,74.9,8.2
2026-01-10 18:02:05.884212,SENSOR_006,18.984936,72.836365,Commercial,Area_6,,,24.8,81.6,3.4
2026-01-10 18:02:05.884212,SENSOR_007,19.146993,72.922331,Commercial,Area_7,102.8,71.8,23.2,77.7,7.3
2026-01-10 18:02:05.884212,SENSOR_008,19.072778,72.858246,Traffic Junction,Area_8,126.6,92.0,21.5,80.6,4.0
2026-01-10 18:02:05.884212,SENSOR_009,19.059944,72.809333,Green Park,Area_9,67.8,49.4,18.7,84.7,6.9
2026-01-10 18:02:05.884212,SENSOR_010,19.046545,72.891214,Coastal,Area_10,77.8,54.5,21.3,68.5,5.9
2026-01-10 19:02:05.884212,SENSOR_001,19.049816,72.990143,Traffic Junction,Area_1,115.4,83.8,19.1,81.5,9.9
2026-01-10 19:02:05.884212,SENSOR_002,19.211876,72.91937,Industrial,Area_2,,,23.5,88.0,7.6
2026-01-10 19:02:05.884212,SENSOR_003,18.962398,72.811617,Commercial,Area_3,109.0,71.9,21.2,79.9,5.6
2026-01-10 19:02:05.884212,SENSOR_004,19.140446,72.941615,Coastal,Area_4,65.5,47.7,18.7,77.9,6.6
2026-01-10 19:02:05.884212,SENSOR_005,18.922565,72.9444,Coastal,Area_5,70.1,50.4,25.2,73.0,9.1
2026-01-10 19:02:05.884212,SENSOR_006,18.984936,72.836365,Commercial,Area_6,,,22.6,80.8,6.0
2026-01-10 19:02:05.884212,SENSOR_007,19.146993,72.922331,Commercial,Area_7,,,24.9,78.2,6.3
2026-01-10 19:02:05.884212,SENSOR_008,19.072778,72.858246,Traffic Junction,Area_8,121.9,86.3,23.6,83.6,5.5
2026-01-10 19:02:05.884212,SENSOR_009,19.059944,72.809333,Green Park,Area_9,66.6,44.5,23.4,79.1,4.7
2026-01-10 19:02:05.884212,SENSOR_010,19.046545,72.891214,Coastal,Area_10,78.1,54.6,25.8,83.9,6.6
2026-01-10 20:02:05.884212,SENSOR_001,19.049816,72.990143,Traffic Junction,Area_1,110.5,72.9,24.0,81.9,11.7
2026-01-10 20:02:05.884212,SENSOR_002,19.211876,72.91937,Industrial,Area_2,133.6,99.0,24.8,73.7,10.5
2026-01-10 20:02:05.884212,SENSOR_003,18.962398,72.811617,Commercial,Area_3,101.6,66.2,20.5,82.5,6.7
2026-01-10 20:02:05.884212,SENSOR_004,19.140446,72.941615,Coastal,Area_4,56.7,37.1,25.5,89.4,10.9
2026-01-10 20:02:05.884212,SENSOR_005,18.922565,72.9444,Coastal,Area_5,53.1,34.7,24.4,84.4,10.9
2026-01-10 20:02:05.884212,SENSOR_006,18.984936,72.836365,Commercial,Area_6,,,23.6,89.5,9.8
2026-01-10 20:02:05.884212,SENSOR_007,19.146993,72.922331,Commercial,Area_7,95.0,64.9,25.7,84.7,13.3
2026-01-10 20:02:05.884212,SENSOR_008,19.072778,72.858246,Traffic Junction,Area_8,129.8,89.6,22.9,74.1,5.1
2026-01-10 20:02:05.884212,SENSOR_009,19.059944,72.809333,Green Park,Area_9,59.7,39.3,28.1,75.7,9.5
2026-01-10 20:02:05.884212,SENSOR_010,19.046545,72.891214,Coastal,Area_10,76.7,54.1,24.6,82.1,7.3
2026-01-10 21:02:05.884212,SENSOR_001,19.049816,72.990143,Traffic Junction,Area_1,115.5,82.2,23.1,82.3,12.0
2026-01-10 21:02:05.884212,SENSOR_002,19.211876,72.91937,Industrial,Area_2,136.5,97.1,24.2,86.8,11.6
2026-01-10 21:02:05.884212,SENSOR_003,18.962398,72.811617,Commercial,Area_3,93.6,63.1,22.3,82.2,10.4
2026-01-10 21:02:05.884212,SENSOR_004,19.140446,72.941615,Coastal,Area_4,59.1,34.6,24.7,80.1,12.5
2026-01-10 21:02:05.884212,SENSOR_005,18.922565,72.9444,Coastal,Area_5,59.7,44.9,21.3,76.5,12.5
2026-01-10 21:02:05.884212,SENSOR_006,18.984936,72.836365,Commercial,Area_6,,,25.7,81.0,13.0
2026-01-10 21:02:05.884212,SENSOR_007,19.146993,72.922331,Commercial,Area_7,101.6,71.4,26.3,79.6,10.1
2026-01-10 21:02:05.884212,SENSOR_008,19.072778,72.858246,Traffic Junction,Area_8,110.4,72.6,22.9,83.6,11.1
2026-01-10 21:02:05.884212,SENSOR_009,19.059944,72.809333,Green Park,Area_9,71.3,48.4,21.8,80.2,6.6
2026-01-10 21:02:05.884212,SENSOR_010,19.046545,72.891214,Coastal,Area_10,84.2,58.5,26.3,80.7,7.5
2026-01-10 22:02:05.884212,SENSOR_001,19.049816,72.990143,Traffic Junction,Area_1,117.3,85.8,27.2,81.6,10.4
2026-01-10 22:02:05.884212,SENSOR_002,19.211876,72.91937,Industrial,Area_2,128.8,89.4,28.3,75.6,13.1
2026-01-10 22:02:05.884212,SENSOR_003,18.962398,72.811617,Commercial,Area_3,83.1,62.2,26.3,67.0,10.8
2026-01-10 22:02:05.884212,SENSOR_004,19.140446,72.941615,Coastal,Area_4,75.6,48.0,24.4,81.9,10.1
2026-01-10 22:02:05.884212,SENSOR_005,18.922565,72.9444,Coastal,Area_5,,,25.7,79.3,7.0
2026-01-10 22:02:05.884212,SENSOR_006,18.984936,72.836365,Commercial,Area_6,,,27.4,87.5,13.4
2026-01-10 22:02:05.884212,SENSOR_007,19.146993,72.922331,Commercial,Area_7,91.6,65.5,25.6,72.3,13.2
2026-01-10 22:02:05.884212,SENSOR_008,19.072778,72.858246,Traffic Junction,Area_8,113.0,80.4,22.5,76.4,10.6
2026-01-10 22:02:05.884212,SENSOR_009,19.059944,72.809333,Green Park,Area_9,62.6,45.3,27.7,77.8,7.5
2026-01-10 22:02:05.884212,SENSOR_010,19.046545,72.891214,Coastal,Area_10,66.0,47.8,25.9,76.1,9.7
2026-01-10 23:02:05.884212,SENSOR_001,19.049816,72.990143,Traffic Junction,Area_1,111.5,75.0,25.1,82.3,13.3
2026-01-10 23:02:05.884212,SENSOR_002,19.211876,72.91937,Industrial,Area_2,139.6,96.4,25.1,84.4,10.7
2026-01-10 23:02:05.884212,SENSOR_003,18.962398,72.811617,Commercial,Area_3,93.6,62.0,26.4,75.8,13.2
2026-01-10 23:02:05.884212,SENSOR_004,19.140446,72.941615,Coastal,Area_4,72.4,47.4,28.5,86.9,14.5
2026-01-10 23:02:05.884212,SENSOR_005,18.922565,72.9444,Coastal,Area_5,69.0,47.2,29.7,77.5,13.4
2026-01-10 23:02:05.884212,SENSOR_006,18.984936,72.836365,Commercial,Area_6,,,25.6,73.5,13.4
2026-01-10 23:02:05.884212,SENSOR_007,19.146993,72.922331,Commercial,Area_7,84.4,58.2,24.8,85.1,12.2
2026-01-10 23:02:05.884212,SENSOR_008,19.072778,72.858246,Traffic Junction,Area_8,124.2,86.4,27.0,81.0,11.0
2026-01-10 23:02:05.884212,SENSOR_009,19.059944,72.809333,Green Park,Area_9,61.1,47.0,27.5,79.7,14.0
2026-01-10 23:02:05.884212,SENSOR_010,19.046545,72.891214,Coastal,Area_10,62.6,46.1,27.6,91.4,16.0
2026-01-11 00:02:05.884212,SENSOR_001,19.049816,72.990143,Traffic Junction,Area_1,119.4,81.0,27.8,85.5,13.5
2026-01-11 00:02:05.884212,SENSOR_002,19.211876,72.91937,Industrial,Area_2,147.3,99.4,27.4,78.7,14.8
2026-01-11 00:02:05.884212,SENSOR_003,18.962398,72.811617,Commercial,Area_3,107.0,71.5,30.2,84.6,11.1
2026-01-11 00:02:05.884212,SENSOR_004,19.140446,72.941615,Coastal,Area_4,,,28.6,79.5,13.5
2026-01-11 00:02:05.884212,SENSOR_005,18.922565,72.9444,Coastal,Area_5,64.7,51.9,27.9,72.3,12.5
2026-01-11 00:02:05.884212,SENSOR_006,18.984936,72.836365,Commercial,Area_6,90.1,65.3,25.3,68.8,14.3
2026-01-11 00:02:05.884212,SENSOR_007,19.146993,72.922331,Commercial,Area_7,93.9,66.4,27.4,80.8,14.5
2026-01-11 00:02:05.884212,SENSOR_008,19.072778,72.858246,Traffic Junction,Area_8,113.4,79.8,29.6,77.9,17.7
2026-01-11 00:02:05.884212,SENSOR_009,19.059944,72.809333,Green Park,Area_9,53.7,38.8,26.2,80.5,12.0
2026-01-11 00:02:05.884212,SENSOR_010,19.046545,72.891214,Coastal,Area_10,69.0,45.7,28.1,75.9,16.5
2026-01-11 01:02:05.884212,SENSOR_001,19.049816,72.990143,Traffic Junction,Area_1,119.9,81.1,30.3,79.6,12.5
2026-01-11 01:02:05.884212,SENSOR_002,19.211876,72.91937,Industrial,Area_2,140.5,98.0,29.9,82.5,15.7
2026-01-11 01:02:05.884212,SENSOR_003,18.962398,72.811617,Commercial,Area_3,140.5,95.9,29.2,80.3,12.6
2026-01-11 01:02:05.884212,SENSOR_004,19.140446,72.941615,Coastal,Area_4,77.8,54.2,26.7,86.3,11.4
2026-01-11 01:02:05.884212,SENSOR_005,18.922565,72.9444,Coastal,Area_5,69.8,52.2,23.8,78.2,12.8
2026-01-11 01:02:05.884212,SENSOR_006,18.984936,72.836365,Commercial,Area_6,105.0,75.0,27.3,79.7,14.1
2026-01-11 01:02:05.884212,SENSOR_007,19.146993,72.922331,Commercial,Area_7,100.6,68.2,29.3,80.0,10.7
2026-01-11 01:02:05.884212,SENSOR_008,19.072778,72.858246,Traffic Junction,Area_8,120.0,79.3,30.0,80.0,10.7
2026-01-11 01:02:05.884212,SENSOR_009,19.059944,72.809333,Green Park,Area_9,52.3,40.3,26.6,74.5,17.5
2026-01-11 01:02:05.884212,SENSOR_010,19.046545,72.891214,Coastal,Area_10,73.6,54.5,27.3,63.7,13.6
2026-01-11 02:02:05.884212,SENSOR_001,19.049816,72.990143,Traffic Junction,Area_1,,,32.2,81.9,15.5
2026-01-11 02:02:05.884212,SENSOR_002,19.211876,72.91937,Industrial,Area_2,148.0,105.6,31.3,78.6,12.8
2026-01-11 02:02:05.884212,SENSOR_003,18.962398,72.811617,Commercial,Area_3,,,32.2,72.2,13.1
2026-01-11 02:02:05.884212,SENSOR_004,19.140446,72.941615,Coastal,Area_4,70.1,51.9,31.7,81.2,15.8
2026-01-11 02:02:05.884212,SENSOR_005,18.922565,72.9444,Coastal,Area_5,76.5,55.7,31.3,84.7,16.0
2026-01-11 02:02:05.884212,SENSOR_006,18.984936,72.836365,Commercial,Area_6,107.0,81.7,33.3,84.3,14.6
2026-01-11 02:02:05.884212,SENSOR_007,19.146993,72.922331,Commercial,Area_7,110.9,74.0,33.6,82.7,16.9
2026-01-11 02:02:05.884212,SENSOR_008,19.072778,72.858246,Traffic Junction,Area_8,120.3,83.0,27.2,79.4,17.4
2026-01-11 02:02:05.884212,SENSOR_009,19.059944,72.809333,Green Park,Area_9,66.3,46.0,31.0,75.5,12.7
2026-01-11 02:02:05.884212,SENSOR_010,19.046545,72.891214,Coastal,Area_10,,,32.7,80.9,13.8
2026-01-11 03:02:05.884212,SENSOR_001,19.049816,72.990143,Traffic Junction,Area_1,140.0,99.6,29.1,77.6,12.6
2026-01-11 03:02:05.884212,SENSOR_002,19.211876,72.91937,Industrial,Area_2,144.0,98.4,31.6,68.8,14.4
2026-01-11 03:02:05.884212,SENSOR_003,18.962398,72.811617,Commercial,Area_3,,,30.1,84.2,19.3
2026-01-11 03:02:05.884212,SENSOR_004,19.140446,72.941615,Coastal,Area_4,81.8,54.5,34.3,80.9,13.0
2026-01-11 03:02:05.884212,SENSOR_005,18.922565,72.9444,Coastal,Area_5,88.9,64.2,31.1,83.0,11.5
2026-01-11 03:02:05.884212,SENSOR_006,18.984936,72.836365,Commercial,Area_6,106.3,77.9,31.7,72.3,17.8
2026-01-11 03:02:05.884212,SENSOR_007,19.146993,72.922331,Commercial,Area_7,103.4,72.3,30.5,77.9,17.6
2026-01-11 03:02:05.884212,SENSOR_008,19.072778,72.858246,Traffic Junction,Area_8,127.1,90.4,28.3,84.4,10.7
2026-01-11 03:02:05.884212,SENSOR_009,19.059944,72.809333,Green Park,Area_9,71.3,56.0,32.3,74.3,17.5
2026-01-11 03:02:05.884212,SENSOR_010,19.046545,72.891214,Coastal,Area_10,73.5,45.3,31.0,77.3,17.3
2026-01-11 04:02:05.884212,SENSOR_001,19.049816,72.990143,Traffic Junction,Area_1,,,31.7,84.9,17.2
2026-01-11 04:02:05.884212,SENSOR_002,19.211876,72.91937,Industrial,Area_2,163.0,114.4,29.8,62.1,11.9
2026-01-11 04:02:05.884212,SENSOR_003,18.962398,72.811617,Commercial,Area_3,,,31.5,82.5,14.5
2026-01-11 04:02:05.884212,SENSOR_004,19.140446,72.941615,Coastal,Area_4,80.7,55.5,32.1,73.2,13.5
2026-01-11 04:02:05.884212,SENSOR_005,18.922565,72.9444,Coastal,Area_5,86.0,63.1,28.7,78.8,11.3
2026-01-11 04:02:05.884212,SENSOR_006,18.984936,72.836365,Commercial,Area_6,114.8,78.5,29.8,75.5,16.1
2026-01-11 04:02:05.884212,SENSOR_007,19.146993,72.922331,Commercial,Area_7,106.7,77.8,32.7,75.0,13.6
2026-01-11 04:02:05.884212,SENSOR_008,19.072778,72.858246,Traffic Junction,Area_8,133.9,99.3,32.5,76.5,13.8
2026-01-11 04:02:05.884212,SENSOR_009,19.059944,72.809333,Green Park,Area_9,59.7,45.8,29.3,74.2,18.1
2026-01-11 04:02:05.884212,SENSOR_010,19.046545,72.891214,Coastal,Area_10,87.6,60.0,32.5,70.5,13.6
2026-01-11 05:02:05.884212,SENSOR_001,19.049816,72.990143,Traffic Junction,Area_1,133.0,89.7,31.9,73.9,13.4
2026-01-11 05:02:05.884212,SENSOR_002,19.211876,72.91937,Industrial,Area_2,199.5,138.6,37.5,78.4,15.7
2026-01-11 05:02:05.884212,SENSOR_003,18.962398,72.811617,Commercial,Area_3,,,32.8,75.8,14.2
2026-01-11 05:02:05.884212,SENSOR_004,19.140446,72.941615,Coastal,Area_4,88.5,67.2,32.7,82.9,12.5
2026-01-11 05:02:05.884212,SENSOR_005,18.922565,72.9444,Coastal,Area_5,87.2,58.0,29.5,82.9,15.6
2026-01-11 05:02:05.884212,SENSOR_006,18.984936,72.836365,Commercial,Area_6,116.8,79.4,31.0,68.9,14.7
2026-01-11 05:02:05.884212,SENSOR_007,19.146993,72.922331,Commercial,Area_7,123.9,89.7,30.4,79.1,10.7
2026-01-11 05:02:05.884212,SENSOR_008,19.072778,72.858246,Traffic Junction,Area_8,167.4,116.5,32.4,75.8,10.9
2026-01-11 05:02:05.884212,SENSOR_009,19.059944,72.809333,Green Park,Area_9,93.0,67.8,34.7,74.2,14.6
2026-01-11 05:02:05.884212,SENSOR_010,19.046545,72.891214,Coastal,Area_10,128.4,89.7,29.7,76.1,15.7
2026-01-11 06:02:05.884212,SENSOR_001,19.049816,72.990143,Traffic Junction,Area_1,,,31.7,85.9,13.9
2026-01-11 06:02:05.884212,SENSOR_002,19.211876,72.91937,Industrial,Area_2,166.0,120.4,32.5,75.6,14.9
2026-01-11 06:02:05.884212,SENSOR_003,18.962398,72.811617,Commercial,Area_3,,,32.7,81.3,13.4
2026-01-11 06:02:05.884212,SENSOR_004,19.140446,72.941615,Coastal,Area_4,95.3,65.7,33.2,73.9,14.3
2026-01-11 06:02:05.884212,SENSOR_005,18.922565,72.9444,Coastal,Area_5,88.6,62.6,35.0,71.6,14.5
2026-01-11 06:02:05.884212,SENSOR_006,18.984936,72.836365,Commercial,Area_6,125.6,89.3,35.3,76.8,10.0
2026-01-11 06:02:05.884212,SENSOR_007,19.146993,72.922331,Commercial,Area_7,,,33.7,80.0,16.5
2026-01-11 06:02:05.884212,SENSOR_008,19.072778,72.858246,Traffic Junction,Area_8,147.8,107.8,32.4,82.3,11.9
2026-01-11 06:02:05.884212,SENSOR_009,19.059944,72.809333,Green Park,Area_9,84.3,60.4,32.0,75.5,12.9
2026-01-11 06:02:05.884212,SENSOR_010,19.046545,72.891214,Coastal,Area_10,93.4,61.0,32.6,76.6,11.3
2026-01-11 07:02:05.884212,SENSOR_001,19.049816,72.990143,Traffic Junction,Area_1,151.3,110.7,36.4,76.3,13.1
2026-01-11 07:02:05.884212,SENSOR_002,19.211876,72.91937,Industrial,Area_2,167.9,115.6,33.1,78.5,15.4
2026-01-11 07:02:05.884212,SENSOR_003,18.962398,72.811617,Commercial,Area_3,,,32.3,86.5,15.6
2026-01-11 07:02:05.884212,SENSOR_004,19.140446,72.941615,Coastal,Area_4,97.4,68.9,30.4,75.6,10.5
2026-01-11 07:02:05.884212,SENSOR_005,18.922565,72.9444,Coastal,Area_5,90.7,64.6,31.4,74.9,12.8
2026-01-11 07:02:05.884212,SENSOR_006,18.984936,72.836365,Commercial,Area_6,122.3,86.2,33.0,76.5,14.0
2026-01-11 07:02:05.884212,SENSOR_007,19.146993,72.922331,Commercial,Area_7,125.3,90.7,32.7,78.4,15.2
2026-01-11 07:02:05.884212,SENSOR_008,19.072778,72.858246,Traffic Junction,Area_8,160.3,114.5,32.3,83.5,11.4
2026-01-11 07:02:05.884212,SENSOR_009,19.059944,72.809333,Green Park,Area_9,94.9,67.6,33.8,73.5,11.3
2026-01-11 07:02:05.884212,SENSOR_010,19.046545,72.891214,Coastal,Area_10,98.2,68.4,33.6,72.7,12.8
2026-01-11 08:02:05.884212,SENSOR_001,19.049816,72.990143,Traffic Junction,Area_1,144.8,106.4,33.1,68.9,10.8
2026-01-11 08:02:05.884212,SENSOR_002,19.211876,72.91937,Industrial,Area_2,170.5,121.7,33.6,74.8,10.8
2026-01-11 08:02:05.884212,SENSOR_003,18.962398,72.811617,Commercial,Area_3,,,30.6,70.8,8.1
2026-01-11 08:02:05.884212,SENSOR_004,19.140446,72.941615,Coastal,Area_4,108.3,73.8,32.6,82.4,8.8
2026-01-11 08:02:05.884212,SENSOR_005,18.922565,72.9444,Coastal,Area_5,102.9,70.8,30.5,78.1,9.5
2026-01-11 08:02:05.884212,SENSOR_006,18.984936,72.836365,Commercial,Area_6,128.3,90.6,29.0,79.1,12.8
2026-01-11 08:02:05.884212,SENSOR_007,19.146993,72.922331,Commercial,Area_7,126.0,88.7,32.1,80.1,12.9
2026-01-11 08:02:05.884212,SENSOR_008,19.072778,72.858246,Traffic Junction,Area_8,156.5,110.2,31.3,74.1,9.9
2026-01-11 08:02:05.884212,SENSOR_009,19.059944,72.809333,Green Park,Area_9,92.8,60.5,33.7,76.9,10.2
2026-01-11 08:02:05.884212,SENSOR_010,19.046545,72.891214,Coastal,Area_10,113.0,78.1,35.8,76.6,10.4
2026-01-11 09:02:05.884212,SENSOR_001,19.049816,72.990143,Traffic Junction,Area_1,156.0,110.9,29.0,76.3,11.2
2026-01-11 09:02:05.884212,SENSOR_002,19.211876,72.91937,Industrial,Area_2,176.1,127.4,30.3,85.7,10.9
2026-01-11 09:02:05.884212,SENSOR_003,18.962398,72.811617,Commercial,Area_3,,,28.4,78.4,9.9
2026-01-11 09:02:05.884212,SENSOR_004,19.140446,72.941615,Coastal,Area_4,105.0,72.8,29.8,73.8,7.9
2026-01-11 09:02:05.884212,SENSOR_005,18.922565,72.9444,Coastal,Area_5,148.4,105.2,31.5,75.0,11.5
2026-01-11 09:02:05.884212,SENSOR_006,18.984936,72.836365,Commercial,Area_6,140.7,93.6,29.3,73.1,8.8
2026-01-11 09:02:05.884212,SENSOR_007,19.146993,72.922331,Commercial,Area_7,131.6,90.5,33.2,76.1,9.6
2026-01-11 09:02:05.884212,SENSOR_008,19.072778,72.858246,Traffic Junction,Area_8,147.5,100.2,31.8,79.1,10.5
2026-01-11 09:02:05.884212,SENSOR_009,19.059944,72.809333,Green Park,Area_9,93.2,60.6,33.3,74.1,6.8
2026-01-11 09:02:05.884212,SENSOR_010,19.046545,72.891214,Coastal,Area_10,101.0,71.7,31.4,77.4,10.9
2026-01-11 10:02:05.884212,SENSOR_001,19.049816,72.990143,Traffic Junction,Area_1,162.2,111.1,32.3,71.8,7.8
2026-01-11 10:02:05.884212,SENSOR_002,19.211876,72.91937,Industrial,Area_2,167.4,116.0,30.6,76.3,10.7
2026-01-11 10:02:05.884212,SENSOR_003,18.962398,72.811617,Commercial,Area_3,144.5,101.5,31.8,85.1,5.5
2026-01-11 10:02:05.884212,SENSOR_004,19.140446,72.941615,Coastal,Area_4,113.3,80.7,30.5,76.9,7.3
2026-01-11 10:02:05.884212,SENSOR_005,18.922565,72.9444,Coastal,Area_5,95.6,70.6,29.2,73.9,10.1
2026-01-11 10:02:05.884212,SENSOR_006,18.984936,72.836365,Commercial,Area_6,126.3,91.1,32.8,73.8,9.2
2026-01-11 10:02:05.884212,SENSOR_007,19.146993,72.922331,Commercial,Area_7,137.6,95.5,29.1,70.2,8.1
2026-01-11 10:02:05.884212,SENSOR_008,19.072778,72.858246,Traffic Junction,Area_8,151.3,103.0,32.7,70.9,10.5
2026-01-11 10:02:05.884212,SENSOR_009,19.059944,72.809333,Green Park,Area_9,100.1,72.0,28.5,71.6,10.0
2026-01-11 10:02:05.884212,SENSOR_010,19.046545,72.891214,Coastal,Area_10,100.8,69.2,29.8,74.9,11.3
2026-01-11 11:02:05.884212,SENSOR_001,19.049816,72.990143,Traffic Junction,Area_1,146.1,104.5,33.5,78.9,9.2
2026-01-11 11:02:05.884212,SENSOR_002,19.211876,72.91937,Industrial,Area_2,169.1,116.6,27.9,72.4,6.0
2026-01-11 11:02:05.884212,SENSOR_003,18.962398,72.811617,Commercial,Area_3,135.9,95.4,30.3,77.9,2.7
2026-01-11 11:02:05.884212,SENSOR_004,19.140446,72.941615,Coastal,Area_4,104.6,75.2,29.6,74.4,8.5
2026-01-11 11:02:05.884212,SENSOR_005,18.922565,72.9444,Coastal,Area_5,105.0,72.2,29.5,68.7,7.7
2026-01-11 11:02:05.884212,SENSOR_006,18.984936,72.836365,Commercial,Area_6,180.8,125.4,28.2,77.8,7.2
2026-01-11 11:02:05.884212,SENSOR_007,19.146993,72.922331,Commercial,Area_7,129.5,90.3,32.1,71.5,10.2
2026-01-11 11:02:05.884212,SENSOR_008,19.072778,72.858246,Traffic Junction,Area_8,153.9,109.5,27.4,78.2,7.3
2026-01-11 11:02:05.884212,SENSOR_009,19.059944,72.809333,Green Park,Area_9,88.7,62.3,33.3,65.0,8.7
2026-01-11 11:02:05.884212,SENSOR_010,19.046545,72.891214,Coastal,Area_10,96.0,66.8,28.0,70.0,6.3
2026-01-11 12:02:05.884212,SENSOR_001,19.049816,72.990143,Traffic Junction,Area_1,149.3,107.4,30.1,70.9,3.8
2026-01-11 12:02:05.884212,SENSOR_002,19.211876,72.91937,Industrial,Area_2,166.3,119.2,28.8,75.8,4.7
2026-01-11 12:02:05.884212,SENSOR_003,18.962398,72.811617,Commercial,Area_3,,,26.8,70.4,5.0
2026-01-11 12:02:05.884212,SENSOR_004,19.140446,72.941615,Coastal,Area_4,99.7,70.2,29.1,74.0,8.3
2026-01-11 12:02:05.884212,SENSOR_005,18.922565,72.9444,Coastal,Area_5,104.4,72.9,27.6,63.7,4.1
2026-01-11 12:02:05.884212,SENSOR_006,18.984936,72.836365,Commercial,Area_6,,,32.2,75.2,5.4
2026-01-11 12:02:05.884212,SENSOR_007,19.146993,72.922331,Commercial,Area_7,143.3,98.3,26.5,81.0,5.8
2026-01-11 12:02:05.884212,SENSOR_008,19.072778,72.858246,Traffic Junction,Area_8,160.3,110.7,28.9,78.7,7.1
2026-01-11 12:02:05.884212,SENSOR_009,19.059944,72.809333,Green Park,Area_9,87.0,62.6,26.2,69.6,6.0
2026-01-11 12:02:05.884212,SENSOR_010,19.046545,72.891214,Coastal,Area_10,99.7,72.7,26.7,76.5,4.3
2026-01-11 13:02:05.884212,SENSOR_001,19.049816,72.990143,Traffic Junction,Area_1,151.7,105.5,23.7,71.4,5.9
2026-01-11 13:02:05.884212,SENSOR_002,19.211876,72.91937,Industrial,Area_2,171.0,114.4,26.2,71.5,4.2
2026-01-11 13:02:05.884212,SENSOR_003,18.962398,72.811617,Commercial,Area_3,126.2,90.8,27.5,74.8,6.5
2026-01-11 13:02:05.884212,SENSOR_004,19.140446,72.941615,Coastal,Area_4,87.8,60.7,27.8,72.9,7.5
